id,alias,name,image_url,is_closed,url,review_count,categories,rating,coordinates,transactions,location,phone,display_phone,distance,price
3cC6UcOj_-FMXRBYlsXFzA,two-hands-new-york-4,Two Hands,https://s3-media3.fl.yelpcdn.com/bphoto/PsGLt5Ncpu1dtytWbLiGFg/o.jpg,False,https://www.yelp.com/biz/two-hands-new-york-4?adjust_creative=1K5zb71fu5NPxEGmi0zFIw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1K5zb71fu5NPxEGmi0zFIw,377,"[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'cafes', 'title': 'Cafes'}, {'alias': 'newamerican', 'title': 'American (New)'}]",4.0,"{'latitude': 40.71782, 'longitude': -74.00547}","['delivery', 'pickup']","{'address1': '251 Church St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10013', 'country': 'US', 'state': 'NY', 'display_address': ['251 Church St', 'New York, NY 10013']}",,,5233.241140257017,$$
al9HKZ3kCJipAJW4uxzj4A,havana-central-new-york-6,Havana Central,https://s3-media2.fl.yelpcdn.com/bphoto/T7_bFqPy3C3abaHQgcg2dQ/o.jpg,False,https://www.yelp.com/biz/havana-central-new-york-6?adjust_creative=1K5zb71fu5NPxEGmi0zFIw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1K5zb71fu5NPxEGmi0zFIw,2869,"[{'alias': 'cuban', 'title': 'Cuban'}, {'alias': 'latin', 'title': 'Latin American'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}]",4.0,"{'latitude': 40.75833809808108, 'longitude': -73.98409870613455}","['restaurant_reservation', 'delivery', 'pickup']","{'address1': '151 W 46th St', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10036', 'country': 'US', 'state': 'NY', 'display_address': ['151 W 46th St', 'New York, NY 10036']}",+12123987440,(212) 398-7440,515.6417258312389,$$
diz6_4TVSP6EdWEZCZ0Acg,kaoru-new-york,Kaoru,https://s3-media3.fl.yelpcdn.com/bphoto/7Xv6nQwtb07E_Z-GgqOfUw/o.jpg,False,https://www.yelp.com/biz/kaoru-new-york?adjust_creative=1K5zb71fu5NPxEGmi0zFIw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1K5zb71fu5NPxEGmi0zFIw,488,"[{'alias': 'japanese', 'title': 'Japanese'}]",4.5,"{'latitude': 40.75202, 'longitude': -73.96977}","['delivery', 'pickup']","{'address1': '306 E 46th St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10017', 'country': 'US', 'state': 'NY', 'display_address': ['306 E 46th St', 'New York, NY 10017']}",+12128670874,(212) 867-0874,1162.9544122492748,$$
jilTxChA2GqtAE21V--ckw,debajo-new-york-2,Debajo,https://s3-media3.fl.yelpcdn.com/bphoto/AUuZuOWNWTxo9bB7XImkaA/o.jpg,False,https://www.yelp.com/biz/debajo-new-york-2?adjust_creative=1K5zb71fu5NPxEGmi0zFIw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1K5zb71fu5NPxEGmi0zFIw,65,"[{'alias': 'tapas', 'title': 'Tapas Bars'}, {'alias': 'spanish', 'title': 'Spanish'}, {'alias': 'tapasmallplates', 'title': 'Tapas/Small Plates'}]",4.5,"{'latitude': 40.746226, 'longitude': -73.989484}",['delivery'],"{'address1': '44 West 29th St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10001', 'country': 'US', 'state': 'NY', 'display_address': ['44 West 29th St', 'New York, NY 10001']}",+12122134429,(212) 213-4429,1813.3110101019972,
_LJFf9YqpYxvExTvVxb7Rw,the-modern-new-york-3,The Modern,https://s3-media1.fl.yelpcdn.com/bphoto/Tnt4JT48wHJu1aDYzcCFQw/o.jpg,False,https://www.yelp.com/biz/the-modern-new-york-3?adjust_creative=1K5zb71fu5NPxEGmi0zFIw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1K5zb71fu5NPxEGmi0zFIw,1169,"[{'alias': 'newamerican', 'title': 'American (New)'}]",4.5,"{'latitude': 40.761106128269006, 'longitude': -73.97670872686992}",[],"{'address1': '9 W 53rd St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10019', 'country': 'US', 'state': 'NY', 'display_address': ['9 W 53rd St', 'New York, NY 10019']}",+12123331220,(212) 333-1220,180.52967361449583,$$$$
ANnbbwv_ZTFPcNdzSMUiZw,nura-brooklyn-2,Nura,https://s3-media1.fl.yelpcdn.com/bphoto/-bHOT7NdIZIKmoYzNtrY3g/o.jpg,False,https://www.yelp.com/biz/nura-brooklyn-2?adjust_creative=1K5zb71fu5NPxEGmi0zFIw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1K5zb71fu5NPxEGmi0zFIw,134,"[{'alias': 'newamerican', 'title': 'American (New)'}]",4.5,"{'latitude': 40.72467, 'longitude': -73.95371}",[],"{'address1': '46 Norman Ave', 'address2': '', 'address3': None, 'city': 'Brooklyn', 'zip_code': '11222', 'country': 'US', 'state': 'NY', 'display_address': ['46 Norman Ave', 'Brooklyn, NY 11222']}",+13476721222,(347) 672-1222,4473.8359881146225,
x0k5kFArHLijdY8-NEQ7Xg,bengal-tiger-indian-food-new-york,Bengal Tiger Indian Food,https://s3-media2.fl.yelpcdn.com/bphoto/65Q6vtiAqLDVFLrvu0ZdZA/o.jpg,False,https://www.yelp.com/biz/bengal-tiger-indian-food-new-york?adjust_creative=1K5zb71fu5NPxEGmi0zFIw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1K5zb71fu5NPxEGmi0zFIw,2331,"[{'alias': 'indpak', 'title': 'Indian'}]",4.5,"{'latitude': 40.763167, 'longitude': -73.977131}","['delivery', 'pickup']","{'address1': '58 W 56th St', 'address2': 'Fl 2', 'address3': '', 'city': 'New York', 'zip_code': '10019', 'country': 'US', 'state': 'NY', 'display_address': ['58 W 56th St', 'Fl 2', 'New York, NY 10019']}",+12122652703,(212) 265-2703,347.92812342067185,$$
1XK53gaHMFQIA4VW3B6k1Q,abaita-new-york,Abaita,https://s3-media2.fl.yelpcdn.com/bphoto/lW_JX7BOlexEIPivVdx9Jw/o.jpg,False,https://www.yelp.com/biz/abaita-new-york?adjust_creative=1K5zb71fu5NPxEGmi0zFIw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1K5zb71fu5NPxEGmi0zFIw,124,"[{'alias': 'mediterranean', 'title': 'Mediterranean'}, {'alias': 'kosher', 'title': 'Kosher'}, {'alias': 'pizza', 'title': 'Pizza'}]",4.5,"{'latitude': 40.755541483222, 'longitude': -73.9718742367706}",['delivery'],"{'address1': '145 E 49th St', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10017', 'country': 'US', 'state': 'NY', 'display_address': ['145 E 49th St', 'New York, NY 10017']}",+16468085518,(646) 808-5518,762.5773325457781,
TN4RnyqHMSupRFot4Q-_EA,ippudo-westside-new-york,Ippudo Westside,https://s3-media2.fl.yelpcdn.com/bphoto/EmJBZo1FvHemEBgyJknEOQ/o.jpg,False,https://www.yelp.com/biz/ippudo-westside-new-york?adjust_creative=1K5zb71fu5NPxEGmi0zFIw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1K5zb71fu5NPxEGmi0zFIw,4049,"[{'alias': 'ramen', 'title': 'Ramen'}]",4.0,"{'latitude': 40.76344, 'longitude': -73.98661}","['delivery', 'pickup']","{'address1': '321 W 51st St', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10019', 'country': 'US', 'state': 'NY', 'display_address': ['321 W 51st St', 'New York, NY 10019']}",+12129742500,(212) 974-2500,772.9472599578052,$$
fVbUVAiLiGgLA_nxBFxyww,thursday-kitchen-new-york,Thursday Kitchen,https://s3-media2.fl.yelpcdn.com/bphoto/rNxrGdNWsrbivc0O1z2YXQ/o.jpg,False,https://www.yelp.com/biz/thursday-kitchen-new-york?adjust_creative=1K5zb71fu5NPxEGmi0zFIw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1K5zb71fu5NPxEGmi0zFIw,1787,"[{'alias': 'korean', 'title': 'Korean'}, {'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'tapasmallplates', 'title': 'Tapas/Small Plates'}]",4.5,"{'latitude': 40.72761, 'longitude': -73.98373}","['delivery', 'pickup']","{'address1': '424 E 9th St', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10009', 'country': 'US', 'state': 'NY', 'display_address': ['424 E 9th St', 'New York, NY 10009']}",,,3655.4996147062816,$$
Me4TxTbPPQZQopW1wOGx5g,jacks-wife-freda-new-york,Jack's Wife Freda,https://s3-media3.fl.yelpcdn.com/bphoto/X2MCZNODuHziml3lGw98zw/o.jpg,False,https://www.yelp.com/biz/jacks-wife-freda-new-york?adjust_creative=1K5zb71fu5NPxEGmi0zFIw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1K5zb71fu5NPxEGmi0zFIw,2436,"[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'mediterranean', 'title': 'Mediterranean'}, {'alias': 'newamerican', 'title': 'American (New)'}]",4.0,"{'latitude': 40.7221323, 'longitude': -73.9975402}","['delivery', 'pickup']","{'address1': '226 Lafayette St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10012', 'country': 'US', 'state': 'NY', 'display_address': ['226 Lafayette St', 'New York, NY 10012']}",+12125108550,(212) 510-8550,4528.222756641858,$$
QhE50zhSMnQaudpHW1jp7g,the-tyger-new-york-2,The Tyger,https://s3-media1.fl.yelpcdn.com/bphoto/3Tc6UjIZjJqalRwwFpFtJg/o.jpg,False,https://www.yelp.com/biz/the-tyger-new-york-2?adjust_creative=1K5zb71fu5NPxEGmi0zFIw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1K5zb71fu5NPxEGmi0zFIw,485,"[{'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'noodles', 'title': 'Noodles'}, {'alias': 'panasian', 'title': 'Pan Asian'}]",4.0,"{'latitude': 40.7189, 'longitude': -73.99942}","['delivery', 'pickup']","{'address1': '1 Howard St', 'address2': None, 'address3': None, 'city': 'New York', 'zip_code': '10013', 'country': 'US', 'state': 'NY', 'display_address': ['1 Howard St', 'New York, NY 10013']}",+16463558693,(646) 355-8693,4923.888565771328,$$$
K9Ur20N51Li3sAvaV9-6Ng,casa-limone-new-york-2,Casa Limone,https://s3-media1.fl.yelpcdn.com/bphoto/fMn_jSJemLIgQjYrogie8A/o.jpg,False,https://www.yelp.com/biz/casa-limone-new-york-2?adjust_creative=1K5zb71fu5NPxEGmi0zFIw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1K5zb71fu5NPxEGmi0zFIw,112,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'mediterranean', 'title': 'Mediterranean'}]",4.5,"{'latitude': 40.7573268, 'longitude': -73.97666174194207}",['delivery'],"{'address1': '20 East 49th St', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10017', 'country': 'US', 'state': 'NY', 'display_address': ['20 East 49th St', 'New York, NY 10017']}",+16463706282,(646) 370-6282,356.53117739223086,
XLEdQl5s1bO5Iu43W_c96Q,muna-new-york-2,Muna,https://s3-media2.fl.yelpcdn.com/bphoto/NM7mXPWqmNLbkVGB_pWL6w/o.jpg,False,https://www.yelp.com/biz/muna-new-york-2?adjust_creative=1K5zb71fu5NPxEGmi0zFIw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1K5zb71fu5NPxEGmi0zFIw,41,"[{'alias': 'himalayan', 'title': 'Himalayan/Nepalese'}, {'alias': 'indpak', 'title': 'Indian'}]",4.5,"{'latitude': 40.753509, 'longitude': -73.973515}","['delivery', 'pickup']","{'address1': '152 East 46th St', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10017', 'country': 'US', 'state': 'NY', 'display_address': ['152 East 46th St', 'New York, NY 10017']}",+16463987960,(646) 398-7960,854.7187286883661,
Pr-q47vsmM4aoc2t_Sfk8w,momofuku-noodle-bar-uptown-new-york,Momofuku Noodle Bar - Uptown,https://s3-media4.fl.yelpcdn.com/bphoto/h08ukV9YwJXhQBT2kvCCIg/o.jpg,False,https://www.yelp.com/biz/momofuku-noodle-bar-uptown-new-york?adjust_creative=1K5zb71fu5NPxEGmi0zFIw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1K5zb71fu5NPxEGmi0zFIw,594,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'noodles', 'title': 'Noodles'}, {'alias': 'ramen', 'title': 'Ramen'}]",4.0,"{'latitude': 40.76802583631109, 'longitude': -73.9829243}",[],"{'address1': '10 Columbus Cir', 'address2': 'Third Floor', 'address3': None, 'city': 'New York', 'zip_code': '10019', 'country': 'US', 'state': 'NY', 'display_address': ['10 Columbus Cir', 'Third Floor', 'New York, NY 10019']}",,,945.0759281932441,$$
SULHf6nGQ8sK0UpG1XU30w,los-tacos-no-1-new-york-3,Los Tacos No.1,https://s3-media4.fl.yelpcdn.com/bphoto/5wEe4FCwda16knmBHSsX0Q/o.jpg,False,https://www.yelp.com/biz/los-tacos-no-1-new-york-3?adjust_creative=1K5zb71fu5NPxEGmi0zFIw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1K5zb71fu5NPxEGmi0zFIw,2847,"[{'alias': 'tacos', 'title': 'Tacos'}]",4.5,"{'latitude': 40.7575067, 'longitude': -73.9877717}",['delivery'],"{'address1': '229 W 43rd St', 'address2': '', 'address3': None, 'city': 'New York', 'zip_code': '10036', 'country': 'US', 'state': 'NY', 'display_address': ['229 W 43rd St', 'New York, NY 10036']}",+12125744696,(212) 574-4696,836.9412540165148,$$
cTE0e96GYzet799EJeStoQ,chama-mama-chelsea-new-york,Chama Mama - Chelsea,https://s3-media1.fl.yelpcdn.com/bphoto/Fg6_8iy69sydoZr770bRLg/o.jpg,False,https://www.yelp.com/biz/chama-mama-chelsea-new-york?adjust_creative=1K5zb71fu5NPxEGmi0zFIw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1K5zb71fu5NPxEGmi0zFIw,701,"[{'alias': 'georgian', 'title': 'Georgian'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",4.5,"{'latitude': 40.7384, 'longitude': -73.99892}","['delivery', 'pickup']","{'address1': '149 W 14th St', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10011', 'country': 'US', 'state': 'NY', 'display_address': ['149 W 14th St', 'New York, NY 10011']}",+16464389007,(646) 438-9007,2966.180331463606,$$$
SxKvgnkMMZdhBJcxxKQnww,nobu-fifty-seven-new-york-2,Nobu Fifty Seven,https://s3-media3.fl.yelpcdn.com/bphoto/INqGC_ky4oZ_rPMcSjNlQA/o.jpg,False,https://www.yelp.com/biz/nobu-fifty-seven-new-york-2?adjust_creative=1K5zb71fu5NPxEGmi0zFIw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1K5zb71fu5NPxEGmi0zFIw,1471,"[{'alias': 'sushi', 'title': 'Sushi Bars'}, {'alias': 'japanese', 'title': 'Japanese'}]",4.0,"{'latitude': 40.76371615273354, 'longitude': -73.97624989600685}",['delivery'],"{'address1': '40 W 57th St', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10019', 'country': 'US', 'state': 'NY', 'display_address': ['40 W 57th St', 'New York, NY 10019']}",+12127573000,(212) 757-3000,433.0071276600505,$$$$
